
06/04/2019,20:50,29.0,26.0
06/04/2019,21:00,29.0,28.0
06/04/2019,21:10,29.0,28.0
06/04/2019,21:20,29.0,29.0
06/04/2019,21:30,29.0,29.0
06/04/2019,21:40,29.0,29.0
06/04/2019,21:50,29.0,30.0
06/04/2019,22:00,29.0,30.0
06/04/2019,22:10,30.0,30.0
06/04/2019,22:20,29.0,31.0
06/04/2019,22:30,29.0,30.0
06/04/2019,22:40,30.0,30.0
06/04/2019,22:50,29.0,30.0
06/04/2019,23:00,29.0,30.0
06/04/2019,23:10,29.0,30.0
06/04/2019,23:20,29.0,30.0
06/04/2019,23:30,29.0,31.0
06/04/2019,23:40,29.0,30.0
06/04/2019,23:50,29.0,29.0
07/04/2019,00:00,29.0,29.0
07/04/2019,00:10,29.0,28.0
07/04/2019,00:20,29.0,28.0
07/04/2019,00:30,29.0,27.0
07/04/2019,00:40,30.0,26.0
07/04/2019,00:50,30.0,25.0
07/04/2019,01:00,30.0,25.0
07/04/2019,01:10,30.0,24.0
07/04/2019,01:20,30.0,24.0
07/04/2019,01:30,27.0,30.0
07/04/2019,01:40,27.0,29.0
07/04/2019,01:50,25.0,32.0
07/04/2019,02:00,23.0,39.0
07/04/2019,02:10,22.0,39.0
07/04/2019,02:20,22.0,41.0
07/04/2019,02:30,21.0,42.0
07/04/2019,02:40,21.0,43.0
07/04/2019,02:50,21.0,44.0
07/04/2019,03:00,20.0,44.0
07/04/2019,03:10,20.0,44.0
07/04/2019,03:20,20.0,46.0
07/04/2019,03:30,20.0,46.0
07/04/2019,03:40,20.0,47.0
